0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
0.0,0.7145111111111111,0.7427527777777777,0.7728777777777778,0.758688888888889,0.7546083333333333,0.7435111111111111,0.7776194444444444,0.7589722222222223,0.7575361111111112,0.9417944444444445,0.9206777777777778,0.7377611111111111,0.9358666666666666,0.9455388888888889,0.9474611111111112,0.9207972222222222,0.9138555555555555,0.7387638888888889,0.7568222222222222,0.9216944444444444,0.7509111111111112,0.729061111111111,0.6599444444444444,0.6557833333333333,0.6811166666666667,0.8845472222222222,0.6447055555555555,0.9047722222222222,0.6330166666666666,0.900825,0.6030138888888888,0.8716333333333334,0.8818861111111111,0.6328277777777779,0.5832527777777778,0.9007972222222221,0.8593388888888889,0.5363805555555555,0.5753777777777777,0.5468999999999999,0.7930833333333334,0.7391166666666668,0.7967194444444444,0.8043444444444444,0.936875,0.7508277777777778,0.7563500000000001,0.820325,0.5243444444444445,0.5091527777777778,0.4711388888888889,0.7752194444444445,0.4825388888888889,0.7732055555555556,0.4751472222222222,0.4744555555555555,0.7736222222222222,0.7328361111111111,0.74835,0.7410111111111111,0.7411444444444444,0.7404222222222222,0.750686111111111,0.7501305555555555,0.7466833333333334,0.5480638888888889,0.5515861111111111,0.7311972222222222,0.734125,0.7175611111111112,0.7290861111111111,0.7280194444444444,0.7236944444444445,0.7306361111111112,0.5431777777777778,0.8295305555555555,0.8150972222222223,0.8009527777777777,0.7438305555555556,0.6033138888888889,0.5817944444444445,0.7310749999999999,0.9424305555555555,0.7634277777777778,0.7203944444444444,0.6591916666666667,0.5331083333333333,0.7700472222222222,0.6022555555555555,0.4985583333333333
0.7145111111111111,0.0,0.20383055555555554,0.33891666666666664,0.33200555555555555,0.32792499999999997,0.31156666666666666,0.3552,0.32703055555555555,0.34604444444444443,0.3431472222222222,0.34561111111111115,0.33696666666666664,0.3220555555555556,0.3317305555555556,0.3336527777777778,0.32215,0.33396944444444443,0.3120805555555556,0.31712777777777773,0.3127277777777778,0.3394194444444444,0.31756944444444446,0.285025,0.27965,0.25145833333333334,0.25985833333333336,0.23790555555555556,0.2800833333333333,0.2619722222222222,0.3317833333333334,0.31594444444444447,0.31018888888888885,0.3288055555555556,0.287825,0.3708194444444445,0.4444722222222222,0.43453611111111107,0.3524666666666667,0.3628888888888889,0.4087277777777778,0.3799694444444444,0.3599472222222222,0.35176111111111114,0.4383527777777778,0.6241527777777778,0.6110583333333334,0.7529583333333334,0.7937138888888888,0.5394361111111111,0.5276361111111111,0.4896194444444445,0.46520833333333333,0.43201666666666666,0.46923333333333334,0.47682777777777774,0.4790111111111111,0.4708805555555556,0.44595,0.4192666666666667,0.41965833333333336,0.43117777777777777,0.4286666666666667,0.44251944444444447,0.43837777777777776,0.44055555555555553,0.43274166666666664,0.4267472222222222,0.45452777777777775,0.4474972222222222,0.4309333333333334,0.43204444444444445,0.4049138888888889,0.43677222222222223,0.4517805555555556,0.433425,0.5312444444444444,0.5039777777777777,0.40318333333333334,0.39944444444444444,0.3802083333333333,0.39950833333333335,0.5723333333333334,0.6355944444444446,0.6629777777777779,0.6592166666666668,0.616025,0.3814527777777778,0.39141388888888895,0.3541638888888889,0.42960833333333337
0.7427527777777777,0.20383055555555554,0.0,0.3671611111111111,0.36025,0.3561666666666667,0.3433555555555555,0.3834416666666666,0.3552722222222222,0.37428611111111104,0.3713888888888889,0.37385277777777776,0.3712055555555556,0.3503,0.35997222222222225,0.36189444444444446,0.3503916666666666,0.3622138888888889,0.3403222222222222,0.34537222222222225,0.34096944444444444,0.3676611111111111,0.3458111111111111,0.31326944444444443,0.30789444444444447,0.2797027777777778,0.2881,0.26615,0.30832777777777776,0.2902138888888889,0.3600277777777778,0.34418611111111114,0.33843333333333336,0.3570472222222222,0.3160666666666667,0.3990611111111111,0.4727166666666667,0.46278055555555553,0.3807083333333333,0.4163555555555556,0.4369722222222222,0.40821388888888893,0.3881888888888889,0.3800027777777778,0.4665944444444444,0.6613194444444445,0.6482277777777777,0.7812027777777778,0.8219555555555556,0.5676777777777778,0.5558805555555556,0.5178638888888889,0.49345,0.4686916666666667,0.4974777777777778,0.5079444444444444,0.5072555555555556,0.4991222222222222,0.4741916666666666,0.44750833333333334,0.4479,0.45942222222222223,0.45691111111111116,0.47076111111111113,0.4666194444444444,0.4688,0.4514694444444444,0.4549888888888889,0.4827694444444445,0.47573888888888893,0.459175,0.46028888888888886,0.4331583333333333,0.4650138888888889,0.4800222222222222,0.4436416666666667,0.5594861111111111,0.5322194444444445,0.43142777777777774,0.42768611111111116,0.40845000000000004,0.41711666666666664,0.600575,0.6638388888888888,0.6912194444444445,0.6874583333333333,0.6442666666666665,0.40969722222222216,0.41965833333333336,0.38240833333333335,0.4578527777777778
0.7728777777777778,0.33891666666666664,0.3671611111111111,0.0,0.15753333333333333,0.19593611111111112,0.20329444444444444,0.2292638888888889,0.20635555555555554,0.2311888888888889,0.2528888888888889,0.25535277777777776,0.24671111111111113,0.2318,0.23950833333333335,0.23767222222222223,0.23189166666666666,0.2437138888888889,0.2007833333333333,0.2450861111111111,0.22246944444444444,0.2528388888888889,0.2795333333333333,0.3092805555555555,0.3124416666666667,0.27490555555555557,0.32395833333333335,0.3022527777777778,0.34418333333333334,0.32631666666666664,0.39280277777777783,0.3730916666666667,0.3712083333333333,0.38717222222222225,0.3356638888888889,0.4318388888888889,0.5054916666666667,0.4955555555555556,0.40961388888888894,0.42125833333333335,0.46894722222222224,0.4270777777777778,0.3144611111111111,0.4040472222222223,0.49671944444444444,0.7185333333333334,0.7054388888888888,0.8137583333333334,0.8520805555555555,0.5953194444444445,0.5847861111111111,0.5456305555555555,0.523575,0.49038611111111113,0.5179888888888888,0.5327222222222222,0.5272416666666666,0.5188722222222223,0.49988055555555555,0.4732,0.4735916666666667,0.48511111111111116,0.4733472222222222,0.4871972222222222,0.48305555555555557,0.4852361111111111,0.47742222222222225,0.4809416666666667,0.49920555555555557,0.492175,0.47561111111111115,0.476725,0.4495944444444444,0.48145,0.49645833333333333,0.4781027777777778,0.5670527777777778,0.5486555555555556,0.4478638888888889,0.44412222222222225,0.4181361111111111,0.44418611111111117,0.6170111111111111,0.6690111111111111,0.7129972222222222,0.7092361111111111,0.6660444444444445,0.4288361111111111,0.4453472222222222,0.3954166666666667,0.47408333333333336
0.758688888888889,0.33200555555555555,0.36025,0.15753333333333333,0.0,0.18210277777777778,0.1931361111111111,0.215075,0.24742222222222224,0.21700000000000003,0.23870277777777776,0.2411638888888889,0.23252222222222224,0.21761111111111112,0.22531944444444443,0.2234833333333333,0.21770277777777777,0.22952499999999998,0.23125,0.23956111111111114,0.20828055555555555,0.23865,0.26534444444444444,0.29509166666666664,0.2982527777777778,0.2624888888888889,0.3170472222222222,0.2898361111111111,0.3372722222222222,0.3139,0.37861388888888886,0.3589027777777778,0.35702222222222224,0.37298333333333333,0.3214722222222222,0.41764999999999997,0.4913027777777778,0.48136666666666666,0.39542499999999997,0.4070694444444445,0.4547583333333334,0.4128888888888889,0.3002722222222222,0.38985555555555557,0.4825305555555555,0.7043444444444446,0.69125,0.7995694444444444,0.8378916666666666,0.5811305555555555,0.5705972222222222,0.5314416666666667,0.5093861111111111,0.4761972222222222,0.5038,0.5185333333333333,0.5130527777777778,0.5046805555555556,0.4856916666666667,0.45901111111111115,0.45940277777777777,0.4709222222222222,0.45915833333333333,0.4730083333333333,0.4688666666666667,0.47104722222222223,0.4632333333333334,0.46675277777777774,0.48501666666666665,0.4779861111111111,0.4614222222222222,0.46253611111111115,0.43540555555555555,0.4672611111111111,0.4822694444444445,0.46391388888888885,0.5528638888888888,0.5344666666666666,0.43367500000000003,0.42993333333333333,0.40394722222222224,0.4299972222222222,0.602825,0.6548222222222221,0.6988083333333334,0.6950472222222223,0.6518555555555556,0.4146472222222222,0.43115833333333337,0.3812277777777778,0.45989444444444444
0.7546083333333333,0.32792499999999997,0.3561666666666667,0.19593611111111112,0.18210277777777778,0.0,0.13819166666666666,0.1254888888888889,0.11154166666666666,0.18601944444444443,0.23461944444444444,0.23708333333333334,0.22843888888888889,0.21353055555555556,0.2212388888888889,0.2421861111111111,0.2136222222222222,0.22544166666666668,0.13997777777777778,0.23548055555555555,0.2042,0.24674166666666666,0.258575,0.29101111111111105,0.29416944444444443,0.25840833333333335,0.31296388888888893,0.2857527777777778,0.33319166666666666,0.3098194444444444,0.3745333333333334,0.3548194444444444,0.35293888888888886,0.36890277777777775,0.3173916666666667,0.4135666666666667,0.4872222222222222,0.47728611111111113,0.3913444444444445,0.4029861111111111,0.45067499999999994,0.40880833333333333,0.29619166666666663,0.385775,0.47845000000000004,0.7002611111111111,0.6871694444444444,0.7954861111111111,0.8338111111111111,0.5770500000000001,0.5665138888888889,0.5273583333333334,0.5053055555555556,0.4721138888888889,0.4997166666666667,0.5144527777777778,0.5068305555555556,0.5006,0.4816111111111111,0.45492777777777776,0.45531944444444444,0.4668416666666667,0.455075,0.46892777777777783,0.4647833333333333,0.46696388888888885,0.45915,0.4626722222222222,0.48093611111111106,0.4739055555555555,0.4573416666666667,0.4584527777777778,0.4313222222222222,0.4631777777777778,0.4781888888888889,0.45983333333333337,0.5487833333333333,0.5303861111111111,0.42959166666666665,0.4258527777777778,0.39986666666666665,0.42591666666666667,0.5987416666666667,0.6507416666666667,0.694725,0.6909638888888889,0.6477722222222222,0.4076583333333334,0.427075,0.37714444444444445,0.4558138888888889
0.7435111111111111,0.31156666666666666,0.3433555555555555,0.20329444444444444,0.1931361111111111,0.13819166666666666,0.0,0.17670555555555556,0.1627583333333333,0.23240277777777776,0.22352222222222223,0.2259833333333333,0.21734166666666668,0.20243055555555556,0.21210555555555557,0.214025,0.202525,0.21434444444444445,0.03993055555555555,0.23149166666666668,0.1931,0.23564444444444443,0.24747500000000003,0.2799111111111111,0.27978333333333333,0.24730833333333332,0.30015555555555556,0.27465555555555554,0.3203805555555555,0.2987222222222222,0.36343611111111107,0.34372222222222226,0.3418416666666667,0.35780555555555554,0.3024222222222222,0.40246944444444444,0.4761222222222222,0.4661861111111111,0.3802444444444445,0.4114222222222222,0.4365083333333333,0.39770833333333333,0.28509166666666663,0.37467777777777783,0.4673527777777778,0.6891638888888888,0.6760722222222222,0.7807388888888889,0.8227138888888889,0.5672138888888889,0.5554166666666667,0.5174000000000001,0.49420833333333336,0.4610166666666667,0.48861944444444444,0.5033527777777778,0.49573333333333336,0.4895027777777778,0.47051388888888884,0.44383055555555556,0.44422222222222224,0.4557416666666667,0.4439777777777778,0.4578305555555556,0.4536861111111111,0.45586666666666664,0.4438777777777778,0.4473972222222223,0.4698361111111111,0.4628055555555555,0.44624166666666665,0.44735555555555556,0.42022499999999996,0.45208055555555554,0.4670888888888889,0.4487333333333334,0.5376861111111111,0.5192888888888889,0.41849444444444445,0.4147527777777778,0.40085833333333337,0.409525,0.5876444444444444,0.6396416666666667,0.6836277777777777,0.6798666666666666,0.6366749999999999,0.3965611111111111,0.4159777777777778,0.3748166666666667,0.4447138888888889
0.7776194444444444,0.3552,0.3834416666666666,0.2292638888888889,0.215075,0.1254888888888889,0.17670555555555556,0.0,0.07095555555555555,0.11730555555555555,0.25299166666666667,0.25545555555555555,0.2468111111111111,0.2104138888888889,0.20043055555555556,0.17347222222222222,0.23199444444444448,0.24381388888888889,0.17849444444444446,0.2627555555555556,0.22256944444444443,0.2529388888888889,0.27963333333333334,0.31401944444444446,0.3171805555555555,0.28568055555555555,0.33986944444444445,0.3115111111111111,0.3600944444444445,0.33516388888888893,0.3975444444444444,0.37684999999999996,0.37595,0.39191388888888884,0.3404027777777778,0.43657777777777773,0.5102305555555555,0.5002944444444444,0.4133722222222222,0.42599722222222225,0.4736861111111111,0.4318166666666667,0.30580833333333335,0.40878611111111113,0.5014611111111111,0.7232722222222222,0.7101805555555556,0.8184972222222222,0.8568222222222222,0.6000583333333334,0.5885444444444445,0.5503694444444445,0.5283166666666667,0.49512500000000004,0.5227277777777778,0.5374611111111111,0.5319805555555556,0.5236111111111111,0.5046222222222223,0.47793888888888886,0.47833055555555554,0.48985,0.47344722222222224,0.4873,0.4831555555555555,0.48533611111111113,0.4775222222222222,0.48104444444444444,0.49930833333333335,0.4922777777777778,0.4757111111111111,0.476825,0.44969444444444445,0.48155,0.4965583333333333,0.47820277777777775,0.5671555555555555,0.5487583333333333,0.4479638888888889,0.44422222222222224,0.4182388888888888,0.4442888888888889,0.6171138888888889,0.6691111111111112,0.7086944444444445,0.7049333333333334,0.6617416666666667,0.433575,0.4500861111111111,0.3955166666666667,0.47784166666666666
0.7589722222222223,0.32703055555555555,0.3552722222222222,0.20635555555555554,0.24742222222222224,0.11154166666666666,0.1627583333333333,0.07095555555555555,0.0,0.0744888888888889,0.23489444444444443,0.24144722222222223,0.23892777777777777,0.16759444444444446,0.1576138888888889,0.13065555555555555,0.2179861111111111,0.2298083333333333,0.1564222222222222,0.2345861111111111,0.21696666666666667,0.24505555555555558,0.2629388888888889,0.295375,0.29524722222222216,0.26277222222222224,0.3173305555555555,0.2901194444444445,0.33755555555555555,0.3141833333333333,0.3788972222222222,0.35918611111111115,0.35730277777777775,0.3732666666666667,0.3178861111111111,0.4179333333333333,0.4915861111111111,0.48165,0.39570833333333333,0.4268861111111111,0.4519722222222222,0.4131722222222222,0.2945055555555556,0.39013888888888887,0.48281388888888893,0.7046277777777777,0.6853861111111113,0.7962027777777777,0.838175,0.5826777777777778,0.5708805555555556,0.5328638888888889,0.5096694444444444,0.4757138888888889,0.5040805555555555,0.5166777777777778,0.5111972222222222,0.5049638888888889,0.485975,0.45929444444444445,0.4596861111111111,0.47120555555555554,0.4594416666666667,0.47329166666666667,0.46915,0.47133055555555553,0.4593416666666667,0.4628611111111111,0.48529999999999995,0.4782694444444444,0.4617055555555556,0.46281944444444445,0.4356888888888889,0.4675444444444445,0.4825527777777778,0.4515138888888889,0.5531472222222222,0.53475,0.43395555555555554,0.43021666666666664,0.4163222222222222,0.4249888888888889,0.6031055555555557,0.6551055555555556,0.6973888888888888,0.6936277777777777,0.650436111111111,0.41202222222222223,0.43144166666666667,0.3902805555555556,0.4601777777777778
0.7575361111111112,0.34604444444444443,0.37428611111111104,0.2311888888888889,0.21700000000000003,0.18601944444444443,0.23240277777777776,0.11730555555555555,0.0744888888888889,0.0,0.16040555555555558,0.23172222222222225,0.2230777777777778,0.09310555555555555,0.083125,0.05616666666666666,0.19085555555555556,0.22008055555555556,0.2121777777777778,0.25448888888888893,0.21490555555555554,0.2582833333333333,0.28252777777777777,0.2939361111111111,0.31483333333333335,0.28760555555555556,0.3197861111111111,0.3134361111111111,0.3400111111111111,0.3370888888888889,0.37746111111111114,0.3787722222222222,0.3558666666666666,0.3718305555555556,0.3203194444444445,0.4164944444444445,0.49014722222222223,0.4802138888888889,0.41529722222222226,0.40591388888888885,0.4715583333333333,0.41173333333333334,0.3077333333333333,0.38870277777777773,0.4813777777777778,0.7031888888888889,0.6900972222222223,0.8157888888888889,0.8367388888888889,0.6022666666666666,0.5904666666666667,0.55245,0.5082333333333333,0.4750416666666667,0.5026444444444444,0.5173777777777777,0.5307833333333333,0.5035277777777778,0.48293055555555553,0.45785555555555557,0.45824722222222225,0.46816111111111114,0.4497138888888889,0.4635666666666666,0.45942222222222223,0.46160277777777775,0.4537888888888889,0.47686944444444446,0.47557222222222223,0.46854444444444443,0.45197777777777776,0.45309166666666667,0.4259611111111111,0.4578166666666667,0.4728277777777778,0.4544694444444444,0.5434222222222223,0.525025,0.42423055555555556,0.4204888888888889,0.43033055555555555,0.42055555555555557,0.5933805555555556,0.6453777777777777,0.7106166666666668,0.7068555555555557,0.6636638888888889,0.4316111111111111,0.4300027777777778,0.37178333333333335,0.4797666666666667
